account_number,snapshot_month,household_composition,activation_date,lifecycle_stage,geographic_market,premises_type,value_tier,credit_profile,commitment_end_date,own_voice_flag,own_data_flag,own_video_flag,loyalty_program_participation,loyalty_status,service_type,subscribed_speed_mbps,avg_delivered_throughput_mbps,network_outage_events,network_outage_duration_minutes,latency_ms,jitter_ms,packet_loss_pct,trouble_ticket_volume,ticket_resolution_time_hours,repeat_issue_flag,infrastructure_age_years,copper_pair_condition_score,distance_from_co_km,fiber_available_at_premises,service_provisioning_delay_days,install_failure_flag,mrc_data,mrc_voice,mrc_video,usage_based_charges,overage_charges,promo_discount_amount,promo_expiration_flag,price_increase_flag,notification_days_before_increase,credits_issued,billing_dispute_flag,refund_request_flag,bill_amount,late_payment_flag,collections_activity_flag,churn_event_month,churn_reason_code,final_destination,winback_attempts,winback_success_flag,time_to_churn_from_key_trigger_days,inbound_call_volume,call_reason_code,avg_handle_time_sec,escalations,transfers,nps_score,csat_score,ces_score,retention_offer_type,save_attempt_flag,save_outcome,complaint_volume,complaint_type,complaint_severity,chat_transcripts_count,email_correspondence_count,ivr_interactions_count,agent_notes_count,case_mgmt_records_count,data_consumption_gb,peak_usage_hours_pct,bandwidth_utilization_pct,connected_device_count,device_types_sample,video_streaming_hours,voip_minutes,self_service_portal_logins,mobile_app_sessions,avg_session_duration_sec,email_open_rate,sms_response_rate,competitor_broadband_available_by_address,competitor_pricing_index,competitor_promo_active,fixed_wireless_5g_coverage_rate,market_share_index,median_income,employment_rate,new_housing_dev_index,mdu_density_index,subsidy_eligibility,retention_campaign_exposed,offer_accept_flag,offer_reject_flag,fiber_migration_campaign_participation,upsell_cross_sell_attempt_flag,upsell_cross_sell_outcome,marketing_channel_engagement,ab_test_group,comm_preference,opt_out_marketing_flag,service_activation_event,service_deactivation_event
200647,2025-07-01 00:00:00,Couple,2024-08-01 00:00:00,Active,Suburban,Bulk,Mid,C,2025-09-14,0,1,0,1,Gold,Fixed_Wireless,125.6,82,0,0,59,9.2,0.269,1,18.2,0,23,0,1.18,0,0,0,54.44,0,0,0.07,6.87,0,0,0,0,0,0,0,61.38,0,0,,,,0,0,,2,Retention,405,0,0,10,3.88,2.67,None,1,Win,1,Support,Medium,0,0,2,0,0,233.8,0.257,0.519,9,"IoT,Laptop,TV",54.9,0,1,1,299,0.257,0.219,0,0,0,0.45,0.98,62000,0.948,1.02,0.59,None,0,0,0,0,0,None,Email,Variant_A,Email,0,0,0
200647,2025-08-01 00:00:00,Couple,2023-10-01 00:00:00,Active,Suburban,Bulk,Mid,C,2025-09-14,0,1,0,1,Gold,Fixed_Wireless,125.6,96.1,0,0,55.2,5.8,0.706,0,0,0,23,0,1.18,0,0,0,58.8,0,0,4.98,0,0,0,1,32,6.14,0,0,57.64,0,0,,,,0,0,,0,,0,0,0,38,3.53,1.99,None,0,NA,0,,,0,0,0,1,0,252.3,0.233,0.33,9,"IoT,Laptop,TV",37.9,0,0,0,0,0.256,0.231,0,0,0,0.45,0.98,62000,0.948,0.84,0.93,None,0,0,0,0,0,None,None,Variant_A,Email,0,0,0
200647,2025-09-01 00:00:00,Couple,2023-07-01 00:00:00,Active,Suburban,Bulk,Mid,C,2025-09-14,0,1,0,1,Silver,Fixed_Wireless,125.6,72,0,0,65.2,2.9,0.428,0,0,0,23,0,1.18,0,0,0,58.8,0,0,4.13,5.42,0,0,0,0,3.9,0,0,64.45,0,0,,,,0,0,,0,,0,0,0,52,4.4,2.26,None,0,NA,1,Billing,Low,0,0,0,0,0,240.9,0.218,0.364,9,"IoT,Laptop,TV",51.8,0,2,0,0,0.173,0.157,0,0,0,0.45,0.98,62000,0.948,1.28,0.71,None,0,0,0,0,1,None,Phone,Variant_A,Email,0,0,0
200647,2025-10-01 00:00:00,Couple,2022-11-01 00:00:00,Active,Suburban,Bulk,Mid,C,2025-09-14,0,1,0,1,Silver,Fixed_Wireless,125.6,110.7,0,0,67.4,10.2,0.439,0,0,0,23,0,1.18,0,0,0,58.8,0,0,5.54,0,0,0,0,0,0,0,0,64.34,0,0,,,,0,0,,0,,0,0,0,20,3.67,2.47,Speed_Upgrade,0,NA,0,,,0,0,0,0,0,216.4,0.247,0.427,9,"IoT,Laptop,TV",55.7,0,0,3,112,0.386,0.212,0,0,0,0.45,0.98,62000,0.948,1.01,0.87,None,1,0,1,0,1,Rejected,Email,Variant_A,Email,0,0,0
200647,2025-11-01 00:00:00,Couple,2023-01-01 00:00:00,Active,Suburban,Bulk,Mid,C,2025-09-14,0,1,0,1,Gold,Fixed_Wireless,125.6,98.6,0,0,63.3,0.8,0.165,0,0,0,23,0,1.18,0,3,0,58.8,0,0,4.43,0,0,0,0,0,0,0,0,63.23,0,0,,,,0,0,,0,,0,0,0,10,4.04,2.21,Bundle,0,NA,1,Install,Low,0,1,2,0,0,312,0.176,0.428,9,"IoT,Laptop,TV",61.7,0,1,0,0,0.107,0.073,1,0.98,1,0.45,0.98,62000,0.948,0.89,1.06,None,0,0,0,0,0,None,None,Variant_A,Email,0,0,0
200647,2025-12-01 00:00:00,Couple,2024-08-01 00:00:00,Active,Suburban,Bulk,Mid,C,2025-09-14,0,1,0,1,Bronze,Fixed_Wireless,125.6,97.6,0,0,61,9.1,0.323,0,0,0,23,0,1.18,0,0,0,58.8,0,0,0.37,0,0,0,0,0,6.13,0,0,53.04,0,0,,,,0,0,,0,,0,0,0,29,4.76,3.71,None,0,NA,0,,,0,0,1,0,0,222.8,0.197,0.221,9,"IoT,Laptop,TV",52.1,0,0,2,109,0.241,0.021,0,0,0,0.45,0.98,62000,0.948,0.78,1.23,None,0,0,0,0,0,None,Phone,Variant_A,Email,0,0,0
200648,2024-08-01 00:00:00,Single,2023-03-01 00:00:00,Active,Urban,Bulk,High,B,2026-05-17,0,1,0,0,None,Fiber,682.4,607.1,1,1,30.6,2.9,0,0,0,0,33,0,2.13,0,2,0,70.54,0,0,4.84,0,0,0,0,0,1.93,0,0,73.45,0,0,2025-05-01 00:00:00,VOLUNTARY,Competitor,0,0,,0,,0,0,0,18,4.94,1.96,Discount,0,NA,1,Install,Medium,0,0,0,1,0,343.3,0.226,0.329,3,"IoT,Phone,Tablet",66.8,0,1,3,173,0.483,0.246,1,1.04,1,0.5,1.05,68000,0.955,1.21,1.37,ACP,1,0,0,0,0,None,None,Variant_A,AppPush,0,1,0
200648,2024-09-01 00:00:00,Single,2023-08-01 00:00:00,Active,Urban,Bulk,High,B,2026-05-17,0,1,0,0,None,Fiber,682.4,522.1,0,0,19.7,1.1,0.242,0,0,0,33,0,2.13,0,2,0,70.54,0,0,0,1.77,0,0,0,0,0,0,0,72.31,0,0,2025-05-01 00:00:00,VOLUNTARY,Competitor,0,0,,1,Retention,180,0,0,43,4.98,1.8,None,0,NA,0,,,0,0,1,1,0,364.4,0.21,0.094,3,"IoT,Phone,Tablet",62,0,0,1,96,0.142,0.163,1,1.04,1,0.5,1.05,68000,0.955,1.24,1.22,ACP,0,0,0,0,0,None,DirectMail,Variant_A,AppPush,0,0,0
200648,2024-10-01 00:00:00,Single,2022-12-01 00:00:00,Active,Urban,Bulk,High,B,2026-05-17,0,1,0,0,None,Fiber,682.4,617.5,2,78,24,3,0.614,0,0,0,33,0,2.13,0,0,0,70.54,0,0,3.21,2.02,0,0,0,0,10.77,0,0,65,0,0,2025-05-01 00:00:00,VOLUNTARY,Competitor,0,0,,0,,0,0,0,36,4.46,2.62,None,0,NA,2,Support,Low,0,0,0,1,0,383.7,0.251,0.627,3,"IoT,Phone,Tablet",53,0,1,1,210,0.231,0.186,1,0.91,1,0.5,1.05,68000,0.955,0.92,0.87,ACP,1,0,0,0,0,None,None,Variant_A,AppPush,0,0,0
200648,2024-11-01 00:00:00,Single,2023-06-01 00:00:00,Active,Urban,Bulk,High,B,2026-05-17,0,1,0,0,None,Fiber,682.4,695.6,0,0,15.7,0.5,0.034,0,0,0,33,0,2.13,0,0,0,70.54,0,0,0,4.98,0,0,0,0,0,0,0,75.52,0,0,2025-05-01 00:00:00,VOLUNTARY,Competitor,0,0,,1,Technical,404,0,0,27,4.68,2.47,None,0,NA,0,,,1,0,1,0,0,346,0.235,0.574,3,"IoT,Phone,Tablet",42.5,0,0,1,178,0.195,0.096,1,1.08,1,0.5,1.05,68000,0.955,1.04,1.09,ACP,0,0,0,0,0,None,None,Variant_A,AppPush,0,0,0
200648,2024-12-01 00:00:00,Single,2023-10-01 00:00:00,Active,Urban,Bulk,High,B,2026-05-17,0,1,0,0,None,Fiber,682.4,635.1,1,68,19.3,0.8,0,2,38.5,0,33,0,2.13,0,5,0,70.54,0,0,3.76,5.18,0,0,0,0,0,0,0,79.48,0,0,2025-05-01 00:00:00,VOLUNTARY,Competitor,0,0,,0,,0,0,0,17,3.42,2.1,Bundle,0,NA,2,Billing,Low,1,0,0,0,0,407.3,0.16,0.285,3,"IoT,Phone,Tablet",49.9,0,0,1,180,0.153,0.172,1,1.05,1,0.5,1.05,68000,0.955,1.2,1.16,ACP,0,0,0,0,0,None,None,Variant_A,AppPush,0,0,0
200648,2025-01-01 00:00:00,Single,2022-12-01 00:00:00,Active,Urban,Bulk,High,B,2026-05-17,0,1,0,0,None,Fiber,682.4,614.7,2,50,42.7,4.5,0.552,1,37.2,0,33,0,2.13,0,0,0,70.54,0,0,5.63,5.58,0,0,0,0,0,0,0,81.75,0,0,2025-05-01 00:00:00,VOLUNTARY,Competitor,0,0,,3,Retention,466,0,0,7,3.87,2.03,None,1,Loss,0,,,0,0,1,3,1,273.7,0.272,0.417,3,"IoT,Phone,Tablet",40,0,1,0,0,0.317,0.094,0,0,0,0.5,1.05,68000,0.955,1.09,1.18,ACP,0,0,0,0,0,None,Phone,Variant_A,AppPush,0,0,0
200648,2025-02-01 00:00:00,Single,2022-12-01 00:00:00,Active,Urban,Bulk,High,B,2026-05-17,0,1,0,0,None,Fiber,682.4,545.7,0,0,18.7,3.5,0.374,0,0,0,33,0,2.13,0,1,0,70.54,0,0,1.29,0,0,0,0,0,0,0,0,71.83,0,0,2025-05-01 00:00:00,VOLUNTARY,Competitor,0,0,,0,,0,0,0,39,3.66,3.01,Speed_Upgrade,0,NA,0,,,0,0,0,0,0,266.3,0.101,0.378,3,"IoT,Phone,Tablet",60.1,0,2,0,0,0.186,0.098,1,0.83,1,0.5,1.05,68000,0.955,1.01,1.03,ACP,1,1,0,0,0,None,None,Variant_A,AppPush,0,0,0
200648,2025-03-01 00:00:00,Single,2023-01-01 00:00:00,Active,Urban,Bulk,High,B,2026-05-17,0,1,0,0,None,Fiber,682.4,612,1,17,15.5,2,0.282,0,0,0,33,0,2.13,0,0,0,70.54,0,0,2.55,5.64,0,0,0,0,0,0,0,78.73,0,0,2025-05-01 00:00:00,VOLUNTARY,Competitor,0,0,,1,Technical,458,0,0,32,3.69,2.03,None,0,NA,0,,,0,0,2,0,0,323.3,0.167,0.605,3,"IoT,Phone,Tablet",59.8,0,1,2,184,0.252,0.151,1,0.84,1,0.5,1.05,68000,0.955,1.33,1.1,ACP,0,0,0,0,0,None,SMS,Variant_A,AppPush,0,0,0
200648,2025-04-01 00:00:00,Single,2022-08-01 00:00:00,Active,Urban,Bulk,High,B,2026-05-17,0,1,0,0,None,Fiber,682.4,559,0,0,9.9,0.5,0.135,0,0,0,33,0,2.13,0,1,0,70.54,0,0,1.22,9.95,0,0,0,0,0,0,0,81.71,0,0,2025-05-01 00:00:00,VOLUNTARY,Competitor,0,0,,0,,0,0,0,50,5,1.51,None,0,NA,0,,,0,0,0,0,0,311.9,0.303,0.352,3,"IoT,Phone,Tablet",45.6,0,1,3,190,0.158,0.056,1,1.02,1,0.5,1.05,68000,0.955,1.16,1.06,ACP,0,0,0,0,0,None,None,Variant_A,AppPush,0,0,0
200648,2025-05-01 00:00:00,Single,2023-02-01 00:00:00,Disconnected,Urban,Bulk,High,B,2026-05-17,0,1,0,0,None,Fiber,682.4,623.4,3,285,24.5,1.4,0.272,1,51.4,0,33,0,2.13,0,0,0,70.54,0,0,3.9,1.79,0,0,0,0,0.62,0,0,75.61,0,0,2025-05-01 00:00:00,VOLUNTARY,Competitor,2,1,151,0,,0,0,0,27,4.85,2.38,None,0,NA,0,,,0,0,0,0,1,217.9,0.207,0.571,3,"IoT,Phone,Tablet",55.1,0,3,0,0,0.336,0.19,1,1.06,1,0.5,1.05,68000,0.955,1.11,1.22,ACP,1,0,0,0,0,Accepted,Email,Variant_A,AppPush,0,0,1
200649,2024-12-01 00:00:00,Senior,2024-11-01 00:00:00,Active,Metro,SFH,Low,D,2026-05-24,1,1,0,0,None,Copper_DSL,65,38.4,0,0,78.2,5.9,0.313,0,0,0,26,82,1.18,1,5,0,35.39,18,0,2.01,0,0,0,0,0,1.88,0,0,53.52,0,0,2025-07-01 00:00:00,INVOLUNTARY,Unknown,0,0,,0,,0,0,0,32,2.36,2.99,Discount,0,NA,0,,,1,0,0,2,0,221.8,0.168,0.516,5,"IoT,TV,Tablet",93.1,59.9,2,0,0,0.34,0.089,1,0.94,1,0.55,1.15,78000,0.962,1.16,0.85,None,0,0,0,1,0,None,Email,Control,DirectMail,0,1,0
200649,2025-01-01 00:00:00,Senior,2023-01-01 00:00:00,Active,Metro,SFH,Low,D,2026-05-24,1,1,0,0,None,Copper_DSL,65,35.5,1,54,73.3,5.7,0.411,2,34.5,0,26,82,1.18,1,2,0,35.39,18,0,4.42,0,0,0,0,0,7.68,0,0,50.13,0,0,2025-07-01 00:00:00,INVOLUNTARY,Unknown,0,0,,0,,0,0,0,5,3.97,2.82,Bundle,0,NA,2,Billing,Medium,0,0,1,0,2,251.2,0.318,0.754,5,"IoT,TV,Tablet",100,125.4,1,2,225,0.317,0.099,1,1.11,1,0.55,1.15,78000,0.962,1.11,1.34,None,0,0,0,0,0,None,Email,Control,DirectMail,0,0,0
200649,2025-02-01 00:00:00,Senior,2023-04-01 00:00:00,Active,Metro,SFH,Low,D,2026-05-24,1,1,0,0,None,Copper_DSL,65,35.6,0,0,89,5.6,0.235,0,0,0,26,82,1.18,1,0,0,35.39,18,0,2.55,2.84,0,0,0,0,0,0,0,58.78,0,0,2025-07-01 00:00:00,INVOLUNTARY,Unknown,0,0,,0,,0,0,0,25,4.53,2.1,None,0,NA,1,Other,Low,0,0,1,0,0,297.7,0.205,0.471,5,"IoT,TV,Tablet",73.3,101.3,0,1,132,0.197,0.025,0,0,0,0.55,1.15,78000,0.962,1,1.39,None,1,1,0,0,0,None,Phone,Control,DirectMail,0,0,0
200649,2025-03-01 00:00:00,Senior,2022-12-01 00:00:00,Active,Metro,SFH,Low,D,2026-05-24,1,1,0,0,None,Copper_DSL,65,26.4,2,100,66.8,5.4,0.508,3,55,0,26,82,1.18,1,0,0,35.39,18,0,4.16,1.41,0,0,0,0,10.95,0,0,48.01,0,0,2025-07-01 00:00:00,INVOLUNTARY,Unknown,0,0,,3,Technical,272,0,0,17,2.79,2.25,Discount,0,NA,3,Billing,High,0,0,0,1,0,137.1,0.05,0.499,5,"IoT,TV,Tablet",91.1,64.8,0,1,195,0.382,0.062,0,0,0,0.55,1.15,78000,0.962,0.83,1.12,None,0,0,0,0,0,Rejected,Phone,Control,DirectMail,0,0,0
200649,2025-04-01 00:00:00,Senior,2023-06-01 00:00:00,Active,Metro,SFH,Low,D,2026-05-24,1,1,0,0,None,Copper_DSL,65,38.3,1,74,60.3,7,0.773,1,41,0,26,82,1.18,1,3,0,35.39,18,0,0,0,0,0,0,0,8.22,0,0,45.17,0,0,2025-07-01 00:00:00,INVOLUNTARY,Unknown,0,0,,1,Technical,400,1,1,37,5,1.8,None,0,NA,2,Install,Low,1,0,0,1,2,224.2,0.285,0.583,5,"IoT,TV,Tablet",86.3,84.1,0,1,146,0.235,0.107,1,0.85,1,0.55,1.15,78000,0.962,1.14,1.34,None,0,0,0,0,0,None,SMS,Control,DirectMail,0,0,0
200649,2025-05-01 00:00:00,Senior,2023-02-01 00:00:00,Active,Metro,SFH,Low,D,2026-05-24,1,1,0,0,None,Copper_DSL,65,38.6,2,120,67.3,7.4,0.489,0,0,0,26,82,1.18,1,2,0,35.39,18,0,2.12,0,0,0,0,0,0,0,0,55.51,0,0,2025-07-01 00:00:00,INVOLUNTARY,Unknown,0,0,,0,,0,0,0,31,3.59,1.27,Bundle,0,NA,0,,,0,1,0,0,0,279.9,0.266,0.713,5,"IoT,TV,Tablet",82.8,133.8,2,1,153,0.472,0.154,1,0.98,1,0.55,1.15,78000,0.962,0.98,1.32,None,1,0,0,0,1,Rejected,None,Control,DirectMail,0,0,0
200649,2025-06-01 00:00:00,Senior,2024-07-01 00:00:00,Active,Metro,SFH,Low,D,2026-05-24,1,1,0,0,None,Copper_DSL,65,40.8,1,53,85.6,4.5,0.468,1,35.6,0,26,82,1.18,1,2,0,35.39,18,0,4.3,0,0,0,0,0,9.12,0,0,48.57,0,0,2025-07-01 00:00:00,INVOLUNTARY,Unknown,0,0,,1,Technical,227,0,0,28,3.1,2.03,None,0,NA,1,Billing,Low,0,0,1,1,1,279.3,0.275,0.619,5,"IoT,TV,Tablet",74.2,178.1,1,0,0,0.389,0.01,1,1.1,1,0.55,1.15,78000,0.962,1.15,1.14,None,0,0,0,0,0,None,None,Control,DirectMail,0,0,0
200649,2025-07-01 00:00:00,Senior,2023-04-01 00:00:00,Disconnected,Metro,SFH,Low,D,2026-05-24,1,1,0,0,None,Copper_DSL,65,37.5,1,6,71.7,3.9,0.388,1,32.3,0,26,82,1.18,1,0,0,35.39,18,0,0,4.4,0,0,0,0,1.01,0,0,56.78,0,0,2025-07-01 00:00:00,INVOLUNTARY,Unknown,0,0,122,0,,0,0,0,16,3.8,1.53,Discount,0,NA,0,,,0,0,0,0,1,211.5,0.24,0.549,5,"IoT,TV,Tablet",97.3,202,1,1,268,0.108,0.041,1,0.95,1,0.55,1.15,78000,0.962,1.25,0.78,None,1,0,1,0,0,None,Email,Control,DirectMail,0,0,1
200650,2024-12-01 00:00:00,Family,2024-07-01 00:00:00,Active,Urban,MDU,High,C,,0,1,0,0,None,Fiber,465.9,357.4,0,0,32,1.2,0.205,0,0,0,21,0,2.9,1,4,0,68.98,0,0,3.88,0,0,0,0,0,2.19,0,0,70.67,1,0,,,,0,0,,1,Retention,381,0,0,-11,3.91,2.69,None,1,Win,0,,,0,0,0,1,0,288.5,0.189,0.345,6,"IoT,TV,Tablet",56.6,0,2,0,0,0.493,0.031,1,1.02,1,0.5,1.05,68000,0.955,1.04,1.25,ACP,0,0,0,0,1,None,DirectMail,Variant_B,SMS,0,1,0
200650,2025-01-01 00:00:00,Family,2024-04-01 00:00:00,Active,Urban,MDU,High,C,,0,1,0,0,None,Fiber,465.9,430.2,0,0,26.4,2.5,0.254,0,0,0,21,0,2.9,1,6,0,68.98,0,0,0,10.37,0,0,0,0,2.3,0,0,77.05,0,0,,,,0,0,,1,Technical,387,0,0,30,3.26,1.74,Discount,0,NA,1,Outage,Low,1,0,1,1,0,325,0.32,0.287,6,"IoT,TV,Tablet",83.3,0,3,0,0,0.213,0.222,1,0.94,1,0.5,1.05,68000,0.955,0.94,1.24,ACP,0,0,0,0,0,Rejected,None,Variant_B,SMS,0,0,0
200650,2025-02-01 00:00:00,Family,2024-06-01 00:00:00,Active,Urban,MDU,High,C,,0,1,0,0,None,Fiber,465.9,407.6,0,0,20.4,4.2,0.075,0,0,0,21,0,2.9,1,0,0,68.98,0,0,3.55,0,0,0,0,0,0,0,0,72.53,0,0,,,,0,0,,0,,0,0,0,60,4.44,2.05,None,0,NA,0,,,0,0,0,0,0,371.2,0.131,0.378,6,"IoT,TV,Tablet",82.5,0,0,2,140,0.351,0,0,0,0,0.5,1.05,68000,0.955,1.15,1.26,ACP,1,0,0,0,0,None,DirectMail,Variant_B,SMS,0,0,0
200650,2025-03-01 00:00:00,Family,2023-11-01 00:00:00,Active,Urban,MDU,High,C,,0,1,0,0,None,Fiber,465.9,421.7,0,0,15,0.5,0.185,1,30.8,0,21,0,2.9,1,0,0,68.98,0,0,2.97,0,0,0,0,0,0,0,0,71.95,0,0,,,,0,0,,1,Billing,606,0,0,-6,3.33,2.63,None,0,NA,0,,,1,1,1,0,0,360,0.098,0.388,6,"IoT,TV,Tablet",77.7,0,1,0,0,0.202,0.112,1,1.01,1,0.5,1.05,68000,0.955,0.94,0.96,ACP,0,0,0,0,0,None,Phone,Variant_B,SMS,0,0,0
200650,2025-04-01 00:00:00,Family,2023-09-01 00:00:00,Active,Urban,MDU,High,C,,0,1,0,0,None,Fiber,465.9,369.3,1,45,23,5.7,0,1,15.9,0,21,0,2.9,1,0,0,68.98,0,0,2.32,0,0,0,0,0,7.05,0,0,64.25,1,0,,,,0,0,,3,Technical,347,0,0,25,3.58,1.93,None,0,NA,0,,,0,0,1,1,0,345.2,0.311,0.34,6,"IoT,TV,Tablet",68.4,0,2,4,121,0.136,0.123,1,0.98,1,0.5,1.05,68000,0.955,1.22,1.06,ACP,0,0,0,0,0,Accepted,Email,Variant_B,SMS,0,0,0
200650,2025-05-01 00:00:00,Family,2024-02-01 00:00:00,Active,Urban,MDU,High,C,,0,1,0,0,None,Fiber,465.9,433.2,0,0,26.4,2.4,0.299,0,0,0,21,0,2.9,1,0,0,68.98,0,0,2.97,4.95,0,0,0,0,4.37,0,0,72.53,0,0,,,,0,0,,2,Billing,351,0,0,29,3.6,2.54,Discount,0,NA,0,,,0,0,1,1,2,315.2,0.352,0.392,6,"IoT,TV,Tablet",78.2,0,1,0,0,0.078,0.115,0,0,0,0.5,1.05,68000,0.955,1.22,1.43,ACP,0,0,0,0,0,None,SMS,Variant_B,SMS,0,0,0
200650,2025-06-01 00:00:00,Family,2023-01-01 00:00:00,Active,Urban,MDU,High,C,,0,1,0,0,None,Fiber,465.9,397.1,0,0,31,0.6,0.161,0,0,0,21,0,2.9,1,0,0,68.98,0,0,2.41,0.38,0,0,0,0,5.43,0,0,66.34,0,0,,,,0,0,,1,Billing,570,0,0,25,3.78,2.06,Discount,0,NA,1,Install,Low,0,0,1,0,3,297.5,0.084,0.328,6,"IoT,TV,Tablet",61.6,0,1,1,211,0.218,0.077,0,0,0,0.5,1.05,68000,0.955,1.15,1.11,ACP,0,0,0,0,0,None,None,Variant_B,SMS,0,0,0
200650,2025-07-01 00:00:00,Family,2023-03-01 00:00:00,Active,Urban,MDU,High,C,,0,1,0,0,None,Fiber,465.9,409.7,0,0,28.9,1.6,0.216,0,0,0,21,0,2.9,1,0,0,68.98,0,0,0,0,0,0,0,0,3.7,0,0,65.28,0,0,,,,0,0,,0,,0,0,0,23,3.91,2.12,Discount,0,NA,2,Support,Low,1,0,0,1,1,326.7,0.146,0.429,6,"IoT,TV,Tablet",62.3,0,2,1,30,0.201,0.057,1,1.06,1,0.5,1.05,68000,0.955,1,0.93,ACP,0,0,0,0,0,None,Email,Variant_B,SMS,0,0,0
200650,2025-08-01 00:00:00,Family,2024-03-01 00:00:00,Active,Urban,MDU,High,C,,0,1,0,0,None,Fiber,465.9,373.9,1,49,10.6,1.6,0,1,40.2,0,21,0,2.9,1,1,0,68.98,0,0,1.27,4.76,0,0,0,0,1.45,0,0,73.56,0,0,,,,0,0,,2,Technical,706,0,0,32,2.92,2.51,None,0,NA,2,Speed,Low,0,1,0,0,1,183.1,0.175,0.56,6,"IoT,TV,Tablet",74,0,1,1,198,0.233,0.03,0,0,0,0.5,1.05,68000,0.955,1.18,0.88,ACP,0,0,0,0,0,None,None,Variant_B,SMS,0,0,0
200650,2025-09-01 00:00:00,Family,2024-03-01 00:00:00,Active,Urban,MDU,High,C,,0,1,0,0,None,Fiber,465.9,408.8,0,0,8.8,5.3,0.024,1,18.7,0,21,0,2.9,1,2,0,68.98,0,0,3.51,2.89,0,0,0,0,0,0,0,75.38,0,0,,,,0,0,,0,,0,0,0,62,2.99,1.82,None,0,NA,2,Speed,Low,1,0,2,0,0,387.7,0.26,0.287,6,"IoT,TV,Tablet",63,0,2,3,309,0.157,0.08,1,0.92,1,0.5,1.05,68000,0.955,1.2,1.14,ACP,0,0,0,0,0,Accepted,DirectMail,Variant_B,SMS,0,0,0
200650,2025-10-01 00:00:00,Family,2023-04-01 00:00:00,Active,Urban,MDU,High,C,,0,1,0,0,None,Fiber,465.9,372.8,0,0,24.6,7.6,0.275,1,20.7,0,21,0,2.9,1,1,0,75.19,0,0,0,0,0,0,1,35,6.23,0,0,68.96,0,0,,,,0,0,,1,Retention,483,1,0,46,3.24,2.6,Contract_Extension,0,NA,1,Install,Low,0,0,2,1,1,314.2,0.258,0.165,6,"IoT,TV,Tablet",60.5,0,1,2,181,0.204,0,1,1.02,1,0.5,1.05,68000,0.955,1.25,1.13,ACP,0,0,0,0,0,None,DirectMail,Variant_B,SMS,0,0,0
200650,2025-11-01 00:00:00,Family,2024-03-01 00:00:00,Active,Urban,MDU,High,C,,0,1,0,0,None,Fiber,465.9,415.1,0,0,20.2,4.5,0.341,0,0,0,21,0,2.9,1,0,0,75.19,0,0,0.15,0,0,0,0,0,1.83,0,0,73.51,0,0,,,,0,0,,0,,0,0,0,47,5,1.55,Discount,0,NA,1,Billing,Medium,0,0,0,1,1,396.9,0.222,0.48,6,"IoT,TV,Tablet",69.4,0,0,2,243,0.333,0.061,1,1.03,1,0.5,1.05,68000,0.955,1.02,1.5,ACP,0,0,0,0,0,None,Email,Variant_B,SMS,0,0,0
200650,2025-12-01 00:00:00,Family,2023-12-01 00:00:00,Active,Urban,MDU,High,C,,0,1,0,0,None,Fiber,465.9,415.7,0,0,11.9,0.5,0.387,1,28.1,0,21,0,2.9,1,2,0,75.19,0,0,3.59,0,0,0,0,0,3.05,0,0,75.73,0,0,,,,0,0,,0,,0,0,0,54,4.51,2.05,None,0,NA,0,,,1,0,0,1,0,411.5,0.283,0.287,6,"IoT,TV,Tablet",73.7,0,2,0,0,0.289,0.015,1,0.9,1,0.5,1.05,68000,0.955,1.08,0.83,ACP,0,0,0,0,0,None,DirectMail,Variant_B,SMS,0,0,0
200651,2024-01-01 00:00:00,Single,2023-06-01 00:00:00,Active,Rural,SFH,Mid,A,2025-11-01,0,1,0,1,Silver,Fixed_Wireless,126.9,89.4,1,49,52.3,4.4,0.535,0,0,0,18,0,2.96,0,1,0,54.46,0,0,3.69,11.51,21.32,0,0,0,0,0,0,48.34,0,0,,,,0,0,,0,,0,0,0,50,2.72,2.66,Contract_Extension,0,NA,0,,,1,1,0,0,0,277.6,0.245,0.41,7,"IoT,Phone,TV",79.5,0,4,0,0,0.184,0,0,0,0,0.4,0.88,52000,0.935,0.99,0.72,None,0,0,0,0,0,None,None,Control,DirectMail,0,1,0
200651,2024-02-01 00:00:00,Single,2023-02-01 00:00:00,Active,Rural,SFH,Mid,A,2025-11-01,0,1,0,1,Gold,Fixed_Wireless,126.9,79.4,2,148,80,5.3,0.488,0,0,0,18,0,2.96,0,3,0,54.46,0,0,5.33,0,21.32,0,0,0,2.23,0,0,36.24,0,0,,,,0,0,,0,,0,0,0,14,3.63,1.96,Bundle,0,NA,0,,,1,2,0,0,0,299.5,0.273,0.515,7,"IoT,Phone,TV",91.2,0,1,0,0,0.256,0.034,1,1.06,1,0.4,0.88,52000,0.935,0.8,0.76,None,0,0,0,0,0,Accepted,Email,Control,DirectMail,0,0,0
